message_id,file_id,caption,file_size,id,title,photos
2468,BAACAgIAAx0Ec8rVjQACCaRkZJ3aBX0a8jwrMa4F1Tmpd9VElgAC5SAAAhl0KEmHgO7YDzcWdS8E,"🎥 Nomi : Ukun

🇺🇿 Tili : O'zbek Tilida
📹 Sifati : 480p
📆 Yili : 2020
🌏 Davlat : AQSH 
🎭 Janri : Jangari Drama Fantastik",429,249,Ukun,2468.jpg
2469,BAACAgEAAx0Ec8rVjQACCaVkZJ3bx2ZlCs6OpoRUY8EBNy1I3gACoAIAAjJscETQBpkU1EI6ki8E,"PREMYERA⚡️

🎥Nomi: PUBG 'Mening Hayotim'

🇺🇿Tili: O'zbek tilida
📀Sifati 480p
📆Yili 2022
🇺🇸 Davlat: Xitoy
🎞️Janri : #Jangari #Triller #Sarguzasht #Drama",766,250,PUBG Mening Hayotim,2469.jpg
2470,BAACAgQAAx0Ec8rVjQACCaZkZJ3boGKlZaT2NavCCQt8Nm2CHQAC8g0AAqPoAAFQka_DR0BbVR4vBA,"🎥 Kino nomi: T-34

🇺🇿 Ozbek tilida
🌏 Davlati Rossiya
💽 Sifati: 480p
📆 Yili 2018
🎞 Janri: #Jangari #Harbiy",444,251,T-34,2470.jpg
2471,BAACAgIAAx0Ec8rVjQACCadkZJ3cR8RST9BvD_JcKdkAAWi447YAAg8tAAJIR6BLSEKzJIa5FBAvBA,"PREMYERA⚡️ 2023

🎥Nomi O'tmishning arvohlari

DAVLATI AQSH SANASI 2023 
JANR #Qorqinchili 
TILI O'zbek tilida 
DAVOMIYLIGI 1 soat | 47 minut
Manba: uzmovi..com",269,252,Otmishning arvohlari,2471.jpg
2472,BAACAgEAAx0Ec8rVjQACCahkZJ3d3Rt9t1wPt-zLBi1SrdEDwAACjwADUnlJR5tdZZ3KwJBcLwQ,"🎬 Urush Va Jang (O'zbek tilida)
📁 Formati 480p HD
🔍 Davomiyligi 139:09
🎭 Janr: Jangari Triller 

 ",645,253,Urush Va Jang,2472.jpg
2473,BAACAgEAAx0Ec8rVjQACCalkZJ3gvDiBSldMzA4SzE0cwIxqZQAC7AADlL4pRYG48T2G8-vQLwQ,"🎬 O'zganing Hayoti (O'zbek tilida)
📁 Formati 480p HD
🔍 Davomiyligi 165:54
🎭 Janr: Jangari Triller Dramma 

 ",356,254,Ozganing Hayoti,2473.jpg
2474,BAACAgIAAx0Ec8rVjQACCapkZJ3hq8XKTwo9B20Nhbm9r0vphgACPQcAApSPKEm2ybX7ln2wci8E,"🎬 O'g'ri (O'zbek tilida) #Premyera 
📁 Formati 480p HD
🔍 Davomiyligi 125:55
🎭 Janr: Jangari Triller Dramma 

 ",504,255,📁 Formati,2474.jpg
2475,BAACAgEAAx0Ec8rVjQACCatkZJ3hjjOrU9Su9eN8FtSh2pBN_gACygIAAjSVUUREJ-lLJ6o_Vy8E,"PREMYERA⚡️

🎥 Film nomi: Belko tajribasi

🇺🇿 Film o‘zbek tilida tarjimasi 2023
⏱ Premyera: 2017-yil
💽 Format: 480p.
📋 Janr: #Triller. #UJAS. #Jangari
🌏 Davlati: AQSH.",442,256,Film nomi Belko tajribasi,2475.jpg
2476,BAACAgIAAx0Ec8rVjQACCaxkZJ4QmbdGMsDjmj5emRwSQjqM8AACdyEAAkKCwUhW7rKR3Jmfvy8E,"#Premyera

🎬Nomi: Taslim bo'lma
➖➖➖➖➖➖➖
🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P Mobile HD
🌏Davlat: AQSH 
📆Yili: 2021-yil
🎞️Janri: #Jangari #Komediya",473,257,Taslim bolma,2476.jpg
2477,BAACAgQAAx0Ec8rVjQACCa1kZJ4R60Kzr-uYWGbBLY_6VeaSEAACXhIAAg7Y4FPGeC0h01WCPy8E,"🎥 Qora suv

📹 Sifati: 720р 
📆 Yil: 2007
🎞 Janr: #Ujas  #Jangari  #Triller  D#rama  #Sarguzashtlik
🇻🇬 Davlat: Avstraliya
⏱ Davomiylik: 01:21:20
🇺🇿 Tarjima: O'zbek tilida",655,258,Qora suv,2477.jpg
2478,BAACAgQAAx0Ec8rVjQACCa5kZJ4Rk89x7e121GGfSb84QAT74gACCQ8AAjtrUFAUm12Fg6FBxy8E,"🎥Nomi: Liger 

🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P Mobile HD
🌏Davlat: Hindiston 
📆Yili: 2022-yil
🎞️Janri: #Sport #Jangari #Triller #Drama",973,259,Liger,2478.jpg
2479,BAACAgIAAx0Ec8rVjQACCa9kZJ4SrhWbvE10xLpem72jZor-BQACMgkAAhl1iUt3xWgMd2JD3S8E,"SUPER PREMYERA ⚡️

🎥Nomi : Maʼbudlar jangi

Janri: #fantastic #treyler #jangari",449,260,Maʼbudlar jangi,2479.jpg
2480,BAACAgIAAx0Ec8rVjQACCbBkZJ4SnN2mM_qCbXBisZtMESItkwACYgkAAmasyUv2ZE8lqrXL8i8E,"PREMYERA⚡️

(1941-45 urush kino)

 🎥Nomi:'Rjev' b/f

‣ Davlat: Rossiya
‣ Janr: #jangari #drama #urush
‣ Til: o'zbek tilida
‣ Sifat: 480p",825,261,-45 urush kino,2480.jpg
2481,BAACAgIAAx0Ec8rVjQACCbFkZJ4WmaE2O01ZX-KEV8PvEpWgFQACpiAAAhl0KEknaCPnTJ7mFi8E,"🎥 Nomi : Istilo

🇺🇿 Tili : O'zbek Tilida
📹 Sifati : 480p
📆 Yili : 2021
🌏 Davlat : AQSH 
🎭 Janri : #Jangari #Fantastik #boevik",626,262,Istilo,2481.jpg
2482,BAACAgIAAx0Ec8rVjQACCbJkZJ4WRIaqAcv__w5GtNEurVb8ngAC_iAAAgrK4Uoloh3DDgABMCUvBA,"PREMYERA🔥

🎥 Nomi: Sakkizoyoq o'yini (2022)

🌎 Davlati: AQSH
💽 Formati: 720p HD
🇺🇸 Tili: Ingliz tilida
🎭 Janri: #Ujas #Jangari
⏳ Davomiyligi: 1s 28 minut",811,263,Sakkizoyoq oyini,2482.jpg
2483,BAACAgUAAx0Ec8rVjQACCbNkZJ4XmtFwGRo7_fkU2ZpgzMqQlwACBAkAAmonOFQaKZO9Vle2BS8E,"PREMYERA ⚡️

🎥Kino nomi: Tutqunlikda

📅Yili:2022-yil
🇺🇿Tili:O'zbek tilida
🇺🇸Davlati:AQSH
💽Hajmi:371mb 
💾Sifati:Yaxshi(720p)
🎞Janri: #Triller #Detektiv",371,264,Tutqunlikda,2483.jpg
2484,BAACAgQAAx0Ec8rVjQACCbRkZJ4YPJ-dkoC-ILXYB4lThvXdqwAC1hAAAqvVWFP3LG4nLTkDTS8E,"PREMYERA⚡️

🎥Nomi: Bo'ri ovi

🌍Tili: Oʻzbek Tilida
📀Sifati: 720P HD
🌏Davlat: AQSH Kanada
📆Yili: 2020-yil
🎞️Janri: #Jangari",747,265,Bori ovi,2484.jpg
2485,BAACAgIAAx0Ec8rVjQACCbVkZJ4YffoHUh-uFMcdFIRNoqLa2wACtQcAAmQxgUnZR9ah280jwC8E,"🎬 3 Savdoyi (O'zbek tilida) 
📁 Formati 360p HD
🔍 Davomiyligi 149:38
🎭 Janr: Drama Komediya

 ",320,266,3 Savdoyi,2485.jpg
2486,BAACAgIAAx0Ec8rVjQACCbZkZJ4c6kitMXD-yXyaKprp6EA59gAC9wcAAq_lMEmyERZydBlsJS8E,"🎬 Gabbarning qaytishi (O'zbek tilida) 
📁 Formati 480p HD
🔍 Davomiyligi 128:19
🎭 Janr: Jangari 

 ",936,267,Gabbarning qaytishi,2486.jpg
2487,BAACAgIAAx0Ec8rVjQACCbdkZJ4cfTFOzCyDkQ0o9eY2X6FymwACfB8AAky3gEl-c7ckPTq0Xy8E,"🎞 Xudo yor bo'lsin 2. Hind kino.
(O'zbek tilida )


 ",716,268,Xudo yor bolsin 2,2487.jpg
2488,BAACAgEAAx0Ec8rVjQACCbhkZJ4drVvuTAOIDVUH3mrKb5yHeQACZgMAAqSduUa7t5XKFHwFZC8E,"🎬 Nomi: YASHIRIN RAQAM / 2023

💎 Formati: HD
🎭 Janri: #Melodrama #Kriminal #Premyera
⏰ Davomiyligi: 57min/11sek

 ",159,269,YASHIRIN RAQAM /,2488.jpg
2489,BAACAgQAAx0Ec8rVjQACCblkZJ4d44azZw6fKUodQdivTVdc0wAC0S4AAmZwiVNezxE9Cc0CIC8E,"Nafs qullari  (Uzbek kino) Нафс куллари  (Ўзбек кино)

 ",137,270,Nafs qullari   Нафс куллари  Ўзбек к,2489.jpg
2490,BAACAgQAAx0Ec8rVjQACCbpkZJ4eL-UhH49rTJ9kL6ZiPSjYTAACnXYAAiB9gFO1VIIrNUVfSy8E,"Soliha 2 (o'zbek kino)|

 ",112,271,Soliha 2 |,2490.jpg
2491,BAACAgQAAx0Ec8rVjQACCbtkZJ4hkyatiTfxjXxm8AABtyhBNLIAAgOsAALfeehSLMLqKZTVzM0vBA,"Pismiq kuyov 2 (o'zbek film) 

 ",105,272,Pismiq kuyov 2,2491.jpg
2492,BAACAgQAAx0Ec8rVjQACCbxkZJ4iKMOcu0t9cJ7IaHKBdLngWAAC66wAAt956FJi2vLry9fIBC8E,"Soliha(o'zbek kino)

 ",186,273,Soliha,2492.jpg
2493,BAACAgQAAx0Ec8rVjQACCb1kZJ4j5sOhEfoR0EbkPSPeJw75BgACsQoAAnXAoFKT3JqkX89etC8E,"Manyak (o'zbek film) 2021

 ",348,274,Manyak,2493.jpg
2494,BAACAgQAAx0Ec8rVjQACCb5kZJ4jDX_EdKVBov3LijYa_HQnAQACzwsBAAE3e5lS04_ZiUQrLVgvBA,"Bevafo (o'zbek film) 

 ",146,275,Bevafo,2494.jpg
2495,BAACAgQAAx0Ec8rVjQACCb9kZJ4k3Qy0fjWGDqLE8_cpM3aXmgACewkBAAE3e5lS1wN2h4c_oy0vBA,"Ishtahadagi ishq (o'zbek film) 

 ",182,276,Ishtahadagi ishq,2495.jpg
2496,BAACAgQAAx0Ec8rVjQACCcBkZJ5PbHIRFeTCOnUmj4SDh10ToQAChBQBAAG-MWBSGVZnzA3NrwIvBA,"G'aroyib pullar (o'zbek film)

 ",179,277,Garoyib pullar,2496.jpg
2497,BAACAgQAAx0Ec8rVjQACCcFkZJ5QHinmwXXXpa17sikS6YK-nAACG_8AAicg6FDvsetY7GXrPy8E,"Sabriya (o'zbek кино) 

 ",103,278,Sabriya,2497.jpg
2498,BAACAgQAAx0Ec8rVjQACCcJkZJ5Qpnh2naSJsbz-JrlfJ6ZLEQAC9RIAAgMMOFFy4jag1aYDfy8E,"Men terrorchi emasman (O'zbek film)

 ",478,279,Men terrorchi emasman,2498.jpg
2499,BAACAgQAAx0Ec8rVjQACCcNkZJ5RROVog3XUb2qYghwdNZTc1wACHEEAAun1IVE8bbykwbZZhy8E,"'Yetim' filmi 

 ",129,280,Yetim filmi,2499.jpg
2500,BAACAgQAAx0Ec8rVjQACCcRkZJ5RrRXVfRSxsfW8GQEIyZjQQAACMBAAAtqjGVFl8TZ-KFi92y8E,"Scorpion (o'zbek film) 

 ",202,281,Scorpion,2500.jpg
2501,BAACAgQAAx0Ec8rVjQACCcVkZJ5Shxztxs6ezYOVmfXFzZOdLgACDhcAAgLzqVB3pwPoLVec9C8E,"Million mojarosi (o'zbek Film)

 ",188,282,Million mojarosi ozbek Film,2501.jpg
2502,BAACAgQAAx0Ec8rVjQACCcZkZJ5TB8AjUArfu0MbV-L91f0FogACOwkAAguRaFDynxHYPu0qZS8E,"O'zimizning Oloviddin (o'zbek film)

 ",311,283,Ozimizning Oloviddin,2502.jpg
2503,BAACAgIAAx0Ec8rVjQACCcdkZJ5TaM11oWvKhQE0bR_alab1aQACjwkAAkFeUEjWsbyRqLzFhi8E,"Badal (o'zbek film)

 ",379,284,Badal,2503.jpg
2504,BAACAgIAAx0Ec8rVjQACCchkZJ5UPlwAAZWQZQerf39nmyijtBkAAo8MAAL9EylIjQzjD3Y2VlEvBA,"Jaholat (o'zbek film)

 ",223,285,Jaholat,2504.jpg
2505,BAACAgIAAx0Ec8rVjQACCclkZJ5XbrmacPqc6-KfZhsXZ33sbgACGQkAAmG3CUh9UdLsL4ADYC8E,"Bosh ko'targan bojalar

 ",376,286,Bosh kotargan bojalar,2505.jpg
2506,BAACAgIAAx0Ec8rVjQACCcpkZJ5Yf-nkMzrWpF3Z3laa34zq_gACdQoAAqNx-EssoaW45xJt8i8E,"Mister Alfons o'zbek film

 ",279,287,Mister Alfons,2506.jpg
2507,BAACAgIAAx0Ec8rVjQACCctkZJ5YSyz9Yq7Y7qE3t_C_lgklEAACcAoAAqNx-EuMR_5eWrLGwS8E,"Menga esa sen kerak 

 ",408,288,Menga esa sen kerak,2507.jpg
2508,BAACAgQAAx0Ec8rVjQACCcxkZJ5ZH1JeeR1qh4NDi-U3cLG57QACghoAAicRYVMX3sR4KBS60i8E,"Shallaqi (o'zbek film) 

 ",378,289,Shallaqi,2508.jpg
2509,BAACAgQAAx0Ec8rVjQACCc1kZJ5ZgFmvGKi7oReLx--9cqpszQACYRsAAj32MFP9bkGlLFtnsy8E,"3-kvartal (o'zbek film) 

 ",240,290,3-kvartal,2509.jpg
2510,BAACAgQAAx0Ec8rVjQACCc5kZJ5dRCt1sjOkZoWxyQzggm7IfAACCR4AAj-9GFNZ0c1C5fvW1C8E,"Yolg'iz bo'ri (o'zbek film) 2020

 ",464,291,Yolgiz bori,2510.jpg
